imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,22.108678799995687,29.305522500013467,29.305522500013467,space,1.1896109000081196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,30.552927600045223,30.552927600045223,space,1.0939076999784447,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.36380560003453866,32.555750100000296,32.555750100000296,32.555750100000296,32.555750100000296,1,0.8,-1,left,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.03878119995351881,35.295074700028636,35.295074700028636,35.295074700028636,35.295074700028636,1,0.7711677739866264,-1,left,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.045370300009381026,36.388955000031274,36.388955000031274,36.388955000031274,36.388955000031274,1,0.6892364930809887,-1,left,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.04043759999331087,37.49510030000238,37.49510030000238,37.49510030000238,37.49510030000238,1,0.6252138722597939,1,right,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.03841660002944991,38.78889090003213,38.78889090003213,38.78889090003213,38.78889090003213,1,0.5740588781600403,1,right,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
texture,0,0,0,14,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.03991769999265671,39.845128800021484,39.845128800021484,39.845128800021484,39.845128800021484,1,0.5312315311569114,1,right,1,,,,,,,,,,,8_tanaka_1,2023-04-21_14h04.48.598,quest,2022.2.5,None,
