imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,38.365766800008714,63.89654869999504,63.89654869999504,space,2.693048599991016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,66.72959560001618,66.72959560001618,space,1.7719013000023551,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.4060639000090305,69.43202740000561,69.43202740000561,69.43202740000561,69.43202740000561,1,0.8,-1,left,1,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.04113669999060221,71.11538010000368,71.11538010000368,71.11538010000368,71.11538010000368,1,0.7711677739866264,1,right,1,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.04765759999281727,72.66534390000743,72.66534390000743,72.66534390000743,72.66534390000743,1,0.6892364930809887,-1,left,1,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.041109099984169006,74.23798269999679,74.23798269999679,74.23798269999679,74.23798269999679,1,0.6252138722597939,1,right,1,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.0418336000002455,75.7152109000017,75.7152109000017,75.7152109000017,75.7152109000017,1,0.5740588781600403,1,right,1,,,,,,,,,,,7_imamura_1,2023-04-20_13h25.38.482,quest,2022.2.5,60.58476414933888,
