imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,21.01061900006607,21.72855180001352,21.72855180001352,space,0.5181352000217885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,22.322476700064726,22.322476700064726,space,0.3961432999931276,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3853500001132488,23.643419800093397,23.643419800093397,23.643419800093397,23.643419800093397,1,0.8,1,right,1,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.04077940003480762,25.12493270006962,25.12493270006962,25.12493270006962,25.12493270006962,1,0.7711677739866264,-1,left,1,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.035024499986320734,26.281552000087686,26.281552000087686,26.281552000087686,26.281552000087686,1,0.6892364930809887,1,right,1,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.036409599939361215,28.98156350001227,28.98156350001227,28.98156350001227,28.98156350001227,1,0.6252138722597939,-1,left,1,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.03459229995496571,30.091703800018877,30.091703800018877,30.091703800018877,30.091703800018877,1,0.5740588781600403,-1,left,1,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_2,2023-04-24_20h00.17.332,quest,2022.2.5,60.80650095562285,
