imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,20.568901500009815,23.883010800011107,23.883010800011107,space,1.311277600005269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,25.23113120000926,25.23113120000926,space,0.43489709999994375,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.36248329999216367,26.550193000002764,26.550193000002764,26.550193000002764,26.550193000002764,1,0.8,1,right,1,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.037568999992799945,27.966975000003004,27.966975000003004,27.966975000003004,27.966975000003004,1,0.7711677739866264,1,right,1,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.03770780000195373,28.97358210000675,28.97358210000675,28.97358210000675,28.97358210000675,1,0.6892364930809887,-1,left,1,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.03858839999884367,30.06691910000518,30.06691910000518,30.06691910000518,30.06691910000518,1,0.6252138722597939,-1,left,1,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.038236599997617304,31.100241100008134,31.100241100008134,31.100241100008134,31.100241100008134,1,0.5740588781600403,1,right,1,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
winter,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_zcr_2,2023-04-18_18h50.18.732,quest,2022.2.5,59.87016555483919,
