natural*01,natural*02,natural*03,natural*04,natural*05,natural*06,natural*07,natural*08,natural*09,unnatural*01,unnatural*02,unnatural*03,unnatural*04,unnatural*05,unnatural*06,unnatural*07,unnatural*08,unnatural*09
0.05087238550186157,0.016276240348815918,0.03903520107269287,0.011356830596923828,0.015780210494995117,0.041738271713256836,0.016137778759002686,0.05219531059265137,0.018454015254974365,0.061804354190826416,0.012418270111083984,0.05198943614959717,0.012110233306884766,0.01603788137435913,0.035342276096343994,0.022159218788146973,0.050147056579589844,0.012565553188323975
0.05251377820968628,0.016981959342956543,0.040537893772125244,0.011899709701538086,0.016401290893554688,0.04290580749511719,0.01673966646194458,0.05403482913970947,0.01916259527206421,0.0638655424118042,0.012944340705871582,0.05384624004364014,0.012663543224334717,0.016564905643463135,0.03658980131149292,0.023044049739837646,0.05190873146057129,0.01291435956954956
0.05418598651885986,0.017703354358673096,0.04214388132095337,0.012465238571166992,0.017039716243743896,0.044139206409454346,0.017321407794952393,0.05596017837524414,0.01996791362762451,0.06604176759719849,0.01346743106842041,0.05587506294250488,0.013290345668792725,0.01715719699859619,0.03786516189575195,0.023905158042907715,0.053785502910614014,0.013333499431610107
0.05602669715881348,0.018505871295928955,0.04376429319381714,0.013058602809906006,0.017729103565216064,0.04541212320327759,0.017986059188842773,0.0580330491065979,0.020775437355041504,0.0683295726776123,0.014059722423553467,0.05793488025665283,0.013936340808868408,0.01780182123184204,0.039199233055114746,0.0248643159866333,0.055770039558410645,0.013749897480010986
0.057938218116760254,0.019324779510498047,0.04549610614776611,0.01369631290435791,0.018416285514831543,0.04679751396179199,0.018646717071533203,0.06017845869064331,0.021593809127807617,0.07073521614074707,0.014640986919403076,0.06013846397399902,0.014598250389099121,0.018480122089385986,0.04063469171524048,0.025850892066955566,0.0578342080116272,0.014176905155181885
0.05988532304763794,0.020203053951263428,0.04729795455932617,0.014351308345794678,0.01914811134338379,0.04814499616622925,0.01940441131591797,0.06240719556808472,0.022558748722076416,0.07320058345794678,0.015282988548278809,0.062399983406066895,0.015319108963012695,0.01914346218109131,0.0421256422996521,0.026858031749725342,0.05996674299240112,0.01462090015411377
0.06191432476043701,0.02105569839477539,0.049163639545440674,0.014987647533416748,0.019946694374084473,0.049611449241638184,0.020163774490356445,0.0647459626197815,0.023501574993133545,0.07577109336853027,0.01596885919570923,0.06473636627197266,0.016071796417236328,0.01982879638671875,0.04367339611053467,0.02793973684310913,0.06221276521682739,0.015148282051086426
0.06398260593414307,0.021982014179229736,0.05110079050064087,0.015729904174804688,0.020727932453155518,0.051126956939697266,0.020899176597595215,0.06710290908813477,0.024464666843414307,0.07840675115585327,0.016656816005706787,0.0671311616897583,0.016820967197418213,0.02055037021636963,0.04527425765991211,0.029055297374725342,0.06451815366744995,0.015637457370758057
0.06616967916488647,0.022972404956817627,0.053051114082336426,0.016461968421936035,0.02150881290435791,0.052630841732025146,0.021712303161621094,0.06959754228591919,0.02540034055709839,0.08113455772399902,0.017349302768707275,0.06964457035064697,0.017646610736846924,0.021304965019226074,0.04694551229476929,0.030206739902496338,0.06689190864562988,0.01614910364151001
0.06839275360107422,0.02394956350326538,0.05514109134674072,0.01726245880126953,0.0223616361618042,0.05422264337539673,0.022540926933288574,0.07213902473449707,0.026446938514709473,0.0839228630065918,0.018082380294799805,0.07220333814620972,0.018508732318878174,0.022066354751586914,0.04864394664764404,0.03139227628707886,0.0693737268447876,0.01667886972427368
0.0707128643989563,0.024988234043121338,0.057254135608673096,0.018102288246154785,0.02325904369354248,0.055876970291137695,0.023391425609588623,0.07477676868438721,0.02751690149307251,0.08684569597244263,0.018894731998443604,0.07486778497695923,0.019445180892944336,0.02286386489868164,0.05044299364089966,0.03259086608886719,0.0719636082649231,0.01718348264694214
0.07316982746124268,0.026075661182403564,0.059455811977386475,0.01895385980606079,0.02415233850479126,0.05756533145904541,0.024257302284240723,0.07751882076263428,0.02862560749053955,0.08987295627593994,0.01972043514251709,0.07769256830215454,0.020364105701446533,0.02370840311050415,0.05230993032455444,0.033895671367645264,0.07467800378799438,0.0177040696144104
0.0756956934928894,0.02722245454788208,0.061747848987579346,0.019822657108306885,0.02510935068130493,0.0594022274017334,0.025241374969482422,0.08042019605636597,0.02983999252319336,0.09308701753616333,0.020535409450531006,0.08065056800842285,0.021369457244873047,0.024610042572021484,0.054269611835479736,0.03526514768600464,0.07742971181869507,0.018288731575012207
0.07830077409744263,0.028425097465515137,0.06415379047393799,0.020755887031555176,0.026072442531585693,0.06127375364303589,0.026232242584228516,0.08338338136672974,0.03100377321243286,0.09632658958435059,0.02145075798034668,0.08370918035507202,0.02237570285797119,0.025541305541992188,0.056233346462249756,0.03664660453796387,0.0803765058517456,0.018935561180114746
0.08109444379806519,0.029670417308807373,0.06670218706130981,0.02175360918045044,0.027105510234832764,0.06318563222885132,0.027207612991333008,0.08646583557128906,0.03227376937866211,0.09976023435592651,0.022390425205230713,0.08690863847732544,0.023415029048919678,0.02650970220565796,0.058385491371154785,0.03813314437866211,0.08338749408721924,0.01957082748413086
0.083942711353302,0.030988633632659912,0.06936287879943848,0.0228387713432312,0.028207778930664062,0.06520003080368042,0.028262436389923096,0.0896981954574585,0.03358405828475952,0.10336101055145264,0.023404359817504883,0.09025049209594727,0.024578392505645752,0.027498722076416016,0.06060606241226196,0.03966653347015381,0.0865788459777832,0.02025306224822998
