natural*01,natural*02,natural*03,natural*04,natural*05,natural*06,natural*07,natural*08,natural*09,unnatural*01,unnatural*02,unnatural*03,unnatural*04,unnatural*05,unnatural*06,unnatural*07,unnatural*08,unnatural*09
0.759689450263977,0.7174158096313477,0.6651233732700348,0.8022849559783936,0.4920331835746765,0.790999099612236,0.4405708312988281,0.7624403536319733,0.5296610295772552,0.7145769596099854,0.6542819738388062,0.7195413708686829,0.7683315128087997,0.5076074302196503,0.7030668556690216,0.5159115195274353,0.7971242070198059,0.3871014714241028
0.7696525454521179,0.7250753939151764,0.668546736240387,0.810256764292717,0.4992043972015381,0.7974047064781189,0.4495537281036377,0.7748274803161621,0.5371297597885132,0.7241926193237305,0.6670898497104645,0.727968841791153,0.7765568792819977,0.5185760259628296,0.7131255865097046,0.5242906510829926,0.8097924143075943,0.39671486616134644
0.7793635278940201,0.7321515381336212,0.6736305058002472,0.8175733387470245,0.5059370696544647,0.8021051734685898,0.45837634801864624,0.7881312668323517,0.5447758138179779,0.7326901257038116,0.6800343990325928,0.7330909073352814,0.7837905585765839,0.5293440818786621,0.7234978675842285,0.5325571000576019,0.8216561377048492,0.40675222873687744
0.7891990393400192,0.7392102181911469,0.6802273392677307,0.8243234306573868,0.5129568576812744,0.8060262650251389,0.4669466018676758,0.8022637665271759,0.5528659820556641,0.7418874800205231,0.6932520270347595,0.7347769737243652,0.7906747758388519,0.540327787399292,0.7337307333946228,0.5411837995052338,0.8323284536600113,0.4167114496231079
0.799152135848999,0.7462165355682373,0.687547504901886,0.8306538760662079,0.520543098449707,0.8103218823671341,0.47559815645217896,0.8160792887210846,0.5611569285392761,0.7516306489706039,0.7064956724643707,0.7374283671379089,0.7969013154506683,0.5514362454414368,0.7432124614715576,0.5500893890857697,0.8414431661367416,0.42750394344329834
0.8092527240514755,0.7531784921884537,0.6944276690483093,0.8368124812841415,0.5285526514053345,0.8150026351213455,0.4847356081008911,0.8298718482255936,0.569851279258728,0.7612486332654953,0.7197043299674988,0.7416804432868958,0.8026777356863022,0.5633310377597809,0.7521174252033234,0.5591594874858856,0.8492984473705292,0.43906551599502563
0.8190231919288635,0.760177731513977,0.7013501524925232,0.8429273962974548,0.5368547141551971,0.8195365220308304,0.493952214717865,0.8426948189735413,0.5795042812824249,0.7708645462989807,0.7329756319522858,0.7448264956474304,0.8083067238330841,0.5753344893455505,0.7602634131908417,0.5689568519592285,0.8566416651010513,0.4510462284088135
0.8290981352329254,0.7671325653791428,0.7076944708824158,0.8486373275518417,0.5458159446716309,0.8238067030906677,0.5028713643550873,0.8542658537626266,0.58958700299263,0.7809613794088364,0.7460425496101379,0.7467330396175385,0.8137072622776031,0.5873176157474518,0.7674020677804947,0.5789261758327484,0.8632273375988007,0.463173508644104
0.8392648100852966,0.773899108171463,0.7137086391448975,0.8539206236600876,0.5550972521305084,0.8279906958341599,0.5116825997829437,0.865666851401329,0.5997093319892883,0.7917250394821167,0.7588592320680618,0.7518876641988754,0.8194153755903244,0.5991827249526978,0.7737688273191452,0.5887085795402527,0.8684612512588501,0.47551339864730835
0.8494340181350708,0.7805793434381485,0.7183486819267273,0.8590259999036789,0.5640261769294739,0.8319984674453735,0.5203830301761627,0.8764814510941505,0.6093134880065918,0.8014480024576187,0.771553561091423,0.7591623216867447,0.82511006295681,0.6101438999176025,0.7803008556365967,0.5984224081039429,0.8715546578168869,0.48857903480529785
0.8590129017829895,0.7869456112384796,0.7231326997280121,0.8645566403865814,0.573318600654602,0.8362735509872437,0.5296207964420319,0.8871606141328812,0.619329184293747,0.8100714534521103,0.7839488834142685,0.7657517939805984,0.831235334277153,0.6213378012180328,0.7861196398735046,0.6083539724349976,0.8748136311769485,0.5017359554767609
0.8687319904565811,0.792740523815155,0.7278576195240021,0.8703388720750809,0.5833190679550171,0.8407454192638397,0.539160281419754,0.8972951769828796,0.6295120716094971,0.8190325051546097,0.7958917021751404,0.7724862396717072,0.8377000093460083,0.6327679753303528,0.7915788888931274,0.6182481944561005,0.878006637096405,0.5153443217277527
0.8775443211197853,0.7979626506567001,0.7324346899986267,0.8759134709835052,0.5940285921096802,0.8448471277952194,0.5491088032722473,0.9066102579236031,0.639886349439621,0.8270728588104248,0.8072323054075241,0.7798632830381393,0.8442914336919785,0.6442545652389526,0.7964494377374649,0.6283325552940369,0.8802466616034508,0.5292227566242218
0.8851324915885925,0.8028779476881027,0.7364270687103271,0.8815925791859627,0.6053694188594818,0.8482106626033783,0.5589628219604492,0.9155316352844238,0.6505331695079803,0.835937038064003,0.8179351687431335,0.7846903055906296,0.8514516353607178,0.6545858085155487,0.8005383461713791,0.6391142308712006,0.8816081583499908,0.5432663261890411
0.8916811868548393,0.8073272258043289,0.73921999335289,0.8873419538140297,0.6174773871898651,0.8508292436599731,0.5685220658779144,0.9243079647421837,0.6619777977466583,0.8446758091449738,0.8282773941755295,0.7883810847997665,0.8595066219568253,0.6647450625896454,0.8040231615304947,0.6504642963409424,0.8835435658693314,0.5577329397201538
0.8976209834218025,0.8113685101270676,0.743039608001709,0.8925810605287552,0.6304791867733002,0.8532132506370544,0.5782813131809235,0.9326287135481834,0.674422413110733,0.8528332710266113,0.8384711444377899,0.7909521013498306,0.8685218691825867,0.6745086312294006,0.8072345405817032,0.6620874106884003,0.8865896388888359,0.5728685557842255
0.9027987495064735,0.8148592859506607,0.7462064325809479,0.8972108885645866,0.6450419723987579,0.855087161064148,0.5881456136703491,0.9396512247622013,0.6865919530391693,0.8608294576406479,0.8482485711574554,0.7924190014600754,0.8788307681679726,0.6836150884628296,0.8104351311922073,0.6748852431774139,0.8890306651592255,0.5882461667060852
0.9087367206811905,0.8182950615882874,0.7489967942237854,0.9010949656367302,0.6602741777896881,0.8570911735296249,0.5981451272964478,0.945507425814867,0.6978779435157776,0.8683439046144485,0.8572158366441727,0.7936409264802933,0.8895626738667488,0.6922300457954407,0.8141884952783585,0.6884821057319641,0.8899860009551048,0.6036277413368225
0.9134736806154251,0.8210999816656113,0.7501215934753418,0.9041823074221611,0.6759991347789764,0.8588876128196716,0.6083788871765137,0.950812503695488,0.7086918354034424,0.8751705959439278,0.8652769923210144,0.7946352511644363,0.9003493636846542,0.70026695728302,0.818009078502655,0.702501654624939,0.8904045149683952,0.6188232600688934
