natural*01,natural*02,natural*03,natural*04,natural*05,natural*06,natural*07,natural*08,natural*09,unnatural*01,unnatural*02,unnatural*03,unnatural*04,unnatural*05,unnatural*06,unnatural*07,unnatural*08,unnatural*09
0.4695410907268524,0.7355751097202301,0.625116628408432,0.7181167662143707,0.8652982831001281,0.6266983866691589,0.7636632204055787,0.3227317869663239,0.8646972700953484,0.42141071557998655,0.6856316149234771,0.5725704431533813,0.6954195141792298,0.8482986420392991,0.5672264814376831,0.7382501006126404,0.2850078999996185,0.8559302166104317
0.4819729506969452,0.7446081280708313,0.6356292784214019,0.7288171917200088,0.8710222572088242,0.6376830130815506,0.7724907264113426,0.33274688720703127,0.8705677792429924,0.43489474058151245,0.6969398826360702,0.5858128786087036,0.7072712302207946,0.8551967829465866,0.5808913022279739,0.7486755415797234,0.2961719274520874,0.8623220592737197
0.4944092333316803,0.7534376949071884,0.6460717767477036,0.7392362236976624,0.8765298925340176,0.6485499650239944,0.7810740008950233,0.3429287850856781,0.8761993743479252,0.4484460711479187,0.7080097287893296,0.5989096134901046,0.7188317835330963,0.8618226513266564,0.594388347864151,0.7588078945875167,0.3075581192970276,0.8684673920273781
0.5068872034549713,0.7620695620775223,0.6564481347799301,0.7494118362665176,0.8818454451858997,0.6592921823263168,0.7894448205828667,0.3532820761203766,0.8816305592656135,0.46208588480949403,0.7188565343618393,0.6119039267301559,0.7301381975412369,0.8682078912854194,0.6077799081802369,0.7686839371919632,0.31920613050460817,0.8743782058358193
0.5193364024162292,0.7704916298389435,0.6667180985212326,0.759306263923645,0.8869548827409744,0.6698751777410508,0.7975879728794097,0.3638086497783661,0.8868310540914536,0.47575089931488035,0.729431563615799,0.6247189104557037,0.7411403000354767,0.8743294656276703,0.620985335111618,0.7782439351081848,0.3310594916343689,0.8800579160451889
0.5317650437355042,0.7786977753043175,0.6768838793039322,0.7689227730035781,0.8918697290122509,0.680316835641861,0.8054833173751831,0.374478942155838,0.8918279409408569,0.48943522572517395,0.7397633701562881,0.6373656690120697,0.7518376395106315,0.880206098407507,0.6339994430541992,0.7875312015414238,0.3431211531162262,0.8854981146752834
0.5441645979881287,0.7866959318518638,0.6869323164224624,0.7782597437500953,0.8965814106166363,0.6905869960784912,0.8131531685590744,0.38529940843582156,0.8966144435107708,0.503120681643486,0.7498234987258912,0.6498074531555176,0.7622274413704873,0.8858344659209252,0.6468052595853806,0.7965369954705238,0.35538007616996764,0.8907212167978287
0.5565132260322571,0.7944853529334068,0.6968511074781418,0.7873158171772957,0.9011124633252621,0.7006870537996293,0.820592200756073,0.3962596595287323,0.9012048736214637,0.5167904436588288,0.7596376955509185,0.6620536297559738,0.7723080664873123,0.891224180907011,0.6593948304653168,0.8052367523312569,0.3678246557712555,0.8957195051014424
0.568807739019394,0.8020587593317032,0.7066310912370681,0.7960903197526932,0.905462047457695,0.7106060057878494,0.8278019443154335,0.4073683202266693,0.9056015059351921,0.5304227709770203,0.7691549643874168,0.6740708738565445,0.7820765227079391,0.8963795185089112,0.671748286485672,0.8136555343866348,0.3804491937160492,0.9004989132285118
0.581015893816948,0.809423953294754,0.7162647515535354,0.8045805156230926,0.9096323251724243,0.7203408986330032,0.8347846865653992,0.41859322786331177,0.9098077118396759,0.5439960420131683,0.7783991262316704,0.6858606725931168,0.7915215209126473,0.9013003349304199,0.6838432848453522,0.8217827171087265,0.3932176470756531,0.9050785757601261
0.5931352555751801,0.8165780156850815,0.7257248103618622,0.8127864748239517,0.9136376656591892,0.7298906803131103,0.8415323287248612,0.42995001673698424,0.9138347454369068,0.5574878960847854,0.7873696580529213,0.697383639216423,0.8006399586796761,0.9059989802539349,0.6956730991601944,0.8296212464570999,0.4061312019824982,0.9094571143388748
0.6051621198654175,0.823527279496193,0.7350301146507263,0.8207042664289474,0.9174759782850742,0.7392394602298736,0.8480570808053016,0.44140816330909727,0.9176834568381309,0.5708897829055786,0.7960620731115341,0.7086621999740601,0.8094282284379005,0.9104811318218708,0.7072339326143264,0.8371653214097023,0.41915557980537416,0.9136409170925617
0.617071345448494,0.8302682876586914,0.74414744079113,0.8283423081040382,0.9211529664695263,0.748391330242157,0.8543520718812943,0.4529784023761749,0.9213648609817028,0.5841455847024918,0.8044765681028366,0.7196606814861297,0.8179042354226113,0.9147646345198155,0.7185063034296035,0.8444202855229378,0.4322945952415466,0.9176320843398571
0.6288430541753769,0.8368053928017616,0.7530830085277558,0.8357025682926178,0.9246741212904453,0.7573439002037048,0.860437436401844,0.4646329700946808,0.9248883172869682,0.5972873717546463,0.812621359527111,0.7303813934326172,0.8260548934340477,0.9188433155417443,0.7294861257076264,0.851406043767929,0.4455218017101288,0.9214496329426766
0.6404729783535004,0.8431361064314842,0.7618190288543701,0.8427782848477363,0.9280460990965367,0.7660780370235443,0.8662921786308289,0.47638124227523804,0.92824612185359,0.6102708280086517,0.8204845190048218,0.7408198416233063,0.8338886469602584,0.9227183654904365,0.740167784690857,0.8581131577491761,0.4588167190551758,0.9250885628163814
0.6519419878721238,0.8492631137371063,0.7703447371721268,0.84957707375288,0.9312633238732815,0.7746041923761368,0.8719299003481865,0.48818992972373965,0.9314572177827358,0.623065060377121,0.828066049516201,0.7509549349546433,0.8414072588086128,0.9264007195830345,0.7505384013056755,0.8645277634263039,0.4721692860126495,0.9285607755184173
0.6632366895675659,0.8551849976181984,0.7786663249135017,0.8561004474759102,0.9343372099101543,0.7829064682126046,0.877366378903389,0.5000734031200409,0.9345165736973285,0.6356830954551697,0.8353831946849823,0.7607747957110405,0.8486043870449066,0.9299016803503036,0.7605938270688057,0.8706836491823197,0.4855555176734924,0.9318706691265106
0.6743436306715012,0.8609107971191406,0.7867741271853447,0.8623611003160476,0.9372712101787328,0.7909941971302032,0.8825881913304329,0.51199412047863,0.9374381348490715,0.648086553812027,0.8424175396561623,0.7702902957797051,0.8555046379566192,0.933223519474268,0.7703371584415436,0.8765755638480186,0.4989582717418671,0.9350249551236629
0.6852648884057999,0.86644848883152,0.7946789488196373,0.8683603227138519,0.9400716334581375,0.7988658487796784,0.8876167960464955,0.5239706337451935,0.9402274619787931,0.6602815866470337,0.8491920083761215,0.7795057237148285,0.8621026426553726,0.9363860689103604,0.7797760173678399,0.8822116300463676,0.5123733341693878,0.9380316004157067
