natural*01,natural*02,natural*03,natural*04,natural*05,natural*06,natural*07,natural*08,natural*09,unnatural*01,unnatural*02,unnatural*03,unnatural*04,unnatural*05,unnatural*06,unnatural*07,unnatural*08,unnatural*09
0.0005925945879425853,0.003724458394572139,0.008716072607785463,0.0016026308527216314,0.022677572444081306,0.001777887891512364,0.0029744940577074884,0.0004842343449126929,0.01745413728058338,0.0007122927228920162,0.0020710698328912256,0.0011552820215001702,0.0022563835605978965,0.009387826267629861,0.0011703488999046385,0.003224108158610761,0.00044579374662134796,0.026459105685353278
0.0005933330627158284,0.003726739017292857,0.008726261463016272,0.0016041481983847916,0.02269598823040724,0.001779541198629886,0.0029758475488051773,0.000484928343212232,0.017465272545814516,0.00071217393851839,0.002074179472401738,0.001156953047029674,0.0022589527536183594,0.00939330765977502,0.0011708589037880302,0.003226602403447032,0.0004460249067051336,0.026493551768362524
0.0005941889947280287,0.003731196792796254,0.008733107428997754,0.0016067649354226886,0.02273238692432642,0.001781984674744308,0.0029791838489472864,0.0004858531727222726,0.01748636458069086,0.0007129290257580579,0.0020777298370376228,0.0011576813645660876,0.002260539727285504,0.009410323947668076,0.0011740297893993556,0.0032304161693900825,0.000446455052588135,0.026516713201999664
0.0005955643020570279,0.0037369824713096023,0.008746623713523149,0.0016094141989015042,0.0227643309161067,0.0017857815138995648,0.0029823643853887916,0.00048673778073862197,0.017517453990876675,0.000713473919313401,0.002081006392836571,0.0011599844787269832,0.0022646910045295955,0.009429575316607952,0.0011759456479921936,0.0032363840378820895,0.0004471133870538324,0.026568498648703098
0.0005980753863696009,0.003748506586998701,0.008768430911004543,0.0016143672750331462,0.0228044044226408,0.001790221082046628,0.002988710207864642,0.0004875372862443328,0.017573712393641472,0.000714486837387085,0.002084862510673702,0.0011628614272922277,0.00227111151907593,0.009462440758943558,0.0011786060757003724,0.0032447508070617913,0.00044761922617908567,0.026652703434228896
0.0005996792169753462,0.0037628014339134096,0.008790859300643206,0.0016192614217288791,0.022863530740141868,0.0017964959377422928,0.002998742088675499,0.000488548941211775,0.017620109394192694,0.0007159685308579355,0.0020917720161378385,0.001164162694476545,0.0022784902947023513,0.009496215265244246,0.0011816237587481738,0.0032542168395593763,0.0004485310986638069,0.026732522621750833
0.0006020291475579143,0.0037748449947685005,0.008818590268492698,0.0016280723735690116,0.02294747643172741,0.0018057077541016042,0.003009640029631555,0.0004900502332020551,0.01771382298320532,0.0007188646413851529,0.0021014525555074215,0.0011671577463857829,0.0022841595811769365,0.009539920929819345,0.0011882081045769155,0.0032672330271452665,0.00045071534113958476,0.02683511860668659
0.0006060196610633284,0.003801348665729165,0.008866854477673769,0.0016383109265007078,0.023052624613046645,0.001815668202470988,0.003023489750921726,0.0004925382963847369,0.01780885085463524,0.0007230852090287954,0.0021105937659740446,0.0011727914912626146,0.0023007433163002135,0.009592823963612319,0.001194061408750713,0.0032793897436931728,0.0004521451948676258,0.027001128159463407
0.0006095996533986181,0.003829786949791014,0.008929664175957442,0.001651681773364544,0.02323280069977045,0.0018310665269382297,0.0030443563824519514,0.0004953811527229846,0.017962306179106234,0.0007286745181772858,0.00212461925111711,0.0011806245893239975,0.002327028359286487,0.009680990036576987,0.0012015552609227597,0.003298635920509696,0.00045485153386835007,0.02719680778682232
0.0006144738814327866,0.003861571429297328,0.008986581675708294,0.0016671220771968364,0.023415425047278404,0.0018455940065905453,0.003069033147767186,0.0004990306275431067,0.01809671111404896,0.0007338237017393112,0.0021448791725561024,0.001188233634456992,0.0023550357203930617,0.009778944589197636,0.0012109957286156714,0.0033238315023481845,0.00045829081209376455,0.027469823509454726
0.0006200195115525275,0.003906960692256689,0.009078734368085862,0.001685286161955446,0.02367871943861246,0.0018673959304578603,0.00310473064891994,0.0005046363919973373,0.01829807534813881,0.0007410673948470503,0.0021661790320649742,0.0011976054403930903,0.0023831102531403302,0.009892767760902643,0.001222030888311565,0.0033502185251563787,0.0004606769158272073,0.027777482755482197
0.0006282508838921785,0.003962168516591191,0.009179929085075856,0.0017108965548686683,0.023975110612809658,0.001899321295786649,0.0031437163474038244,0.0005123474984429777,0.018522871658205986,0.0007514664612244815,0.002194184297695756,0.0012130665127187967,0.002414427977055311,0.01006296006962657,0.0012379573658108712,0.0033851607935503126,0.00046546857338398696,0.02815705891698599
0.0006380363425705582,0.004032407701015472,0.009271788410842419,0.0017390324035659432,0.024282021075487138,0.0019296605605632067,0.003192737186327577,0.0005205364490393549,0.018799916096031665,0.0007604681246448308,0.002235846756957471,0.001232651190366596,0.0024478413397446275,0.010252057667821645,0.0012561229756101965,0.00343123076017946,0.00046909243683330716,0.028587300702929495
0.0006505168683361262,0.004108013352379203,0.00942450538277626,0.0017741563846357168,0.024639374949038027,0.001967019634321332,0.003247170033864677,0.0005300444492604584,0.019104477018117905,0.0007708519406151026,0.002273748815059662,0.0012553172651678323,0.002496254560537636,0.010458163637667894,0.0012760826153680681,0.003492709784768522,0.00047572679177392273,0.029086445271968842
0.0006656571640633047,0.004202948464080691,0.009585921838879585,0.0018188799498602749,0.0251212852075696,0.0020114105427637696,0.0033177990233525636,0.0005405271775089204,0.019501683488488197,0.0007888168212957681,0.002322188182733953,0.0012841687654145061,0.0025502974400296806,0.010727147106081247,0.0013030540547333657,0.0035669161705300214,0.00048458190285600723,0.029828846268355847
