imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,19.650666299974546,24.672246900037862,24.672246900037862,space,0.8717309000203386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,25.680810899939388,25.680810899939388,space,0.4072204999392852,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3544876000378281,26.964054199983366,26.964054199983366,26.964054199983366,26.964054199983366,1,0.8,1,right,1,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.010137300007045269,28.322253399994224,28.322253399994224,28.322253399994224,28.322253399994224,1,0.7711677739866264,1,right,1,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.009463399997912347,29.272263500024565,29.272263500024565,29.272263500024565,29.272263500024565,1,0.6892364930809887,1,right,1,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.01013559999410063,30.239067599992268,30.239067599992268,30.239067599992268,30.239067599992268,1,0.6252138722597939,-1,left,1,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.00968390004709363,31.35562950000167,31.35562950000167,31.35562950000167,31.35562950000167,1,0.5740588781600403,1,right,1,,,,,,,,,,,9_hirano_2,2023-04-25_10h06.14.859,quest_blur,2022.2.5,120.03202450851822,
