imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,22.47469199995976,51.246700900024734,51.246700900024734,space,1.6059969998896122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,52.896854900056496,52.896854900056496,space,0.6838104999624193,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.35505340003874153,54.45521949999966,54.45521949999966,54.45521949999966,54.45521949999966,1,0.8,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.010103599983267486,56.52167320006993,56.52167320006993,56.52167320006993,56.52167320006993,1,0.7711677739866264,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.010024200077168643,57.58848150004633,57.58848150004633,57.58848150004633,57.58848150004633,1,0.6892364930809887,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.010100999963469803,58.71338430000469,58.71338430000469,58.71338430000469,58.71338430000469,1,0.6252138722597939,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
utexture,0,0,0,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.00986150000244379,59.81355740001891,59.81355740001891,59.81355740001891,59.81355740001891,1,0.5740588781600403,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_16h01.23.630,quest_blur,2022.2.5,123.4386553394662,
