imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,15.136037499993108,33.522289799991995,33.522289799991995,space,2.9493422999512404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,36.630812100018375,36.630812100018375,space,6.464944400009699,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3313647999893874,43.939172900049016,43.939172900049016,43.939172900049016,43.939172900049016,1,0.8,-1,left,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.009939100011251867,47.31406730005983,47.31406730005983,47.31406730005983,47.31406730005983,1,0.7711677739866264,-1,left,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.009502600063569844,49.28922410006635,49.28922410006635,49.28922410006635,49.28922410006635,1,0.6892364930809887,1,right,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.009677599999122322,51.864299200009555,51.864299200009555,51.864299200009555,51.864299200009555,1,0.6252138722597939,-1,left,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.009469899930991232,53.514188800007105,53.514188800007105,53.514188800007105,53.514188800007105,1,0.5740588781600403,1,right,1,56.51436360005755,56.51436360005755,56.51436360005755,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.009569100104272366,57.26436480006669,57.26436480006669,57.26436480006669,57.26436480006669,1,0.5312315311569114,-1,left,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.009539899998344481,59.831137600005604,59.831137600005604,59.831137600005604,59.831137600005604,1,0.49592477917827904,-1,left,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.009586900006979704,61.764310500002466,61.764310500002466,61.764310500002466,61.764310500002466,1,0.46698116941993095,1,right,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.009468100033700466,63.989345900015905,63.989345900015905,63.989345900015905,63.989345900015905,1,0.4430068457305388,1,right,1,,,,,,,,,,,10_oya_1,2023-04-25_14h57.24.430,quest_blur,2022.2.5,119.9879531736449,
