imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,191.5342563999584,193.56978719995823,193.56978719995823,space,0.9558361999224871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,194.644999000011,194.644999000011,space,0.9206352999899536,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.33549219998531044,196.4116888999706,196.4116888999706,196.4116888999706,196.4116888999706,1,0.8,-1,left,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.009948900085873902,198.11979509994853,198.11979509994853,198.11979509994853,198.11979509994853,1,0.7711677739866264,1,right,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.010797100025229156,200.45319929998368,200.45319929998368,200.45319929998368,200.45319929998368,1,0.6892364930809887,1,right,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.011253700009547174,201.60335899994243,201.60335899994243,201.60335899994243,201.60335899994243,1,0.6252138722597939,1,right,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.009640199947170913,202.78658770001493,202.78658770001493,202.78658770001493,202.78658770001493,1,0.5740588781600403,1,right,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.009734699968248606,204.04503869998734,204.04503869998734,204.04503869998734,204.04503869998734,1,0.5312315311569114,-1,left,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.011176900006830692,205.34487559995614,205.34487559995614,205.34487559995614,205.34487559995614,1,0.49592477917827904,-1,left,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.0100273999851197,207.36991219990887,207.36991219990887,207.36991219990887,207.36991219990887,1,0.46698116941993095,-1,left,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.009757300023920834,208.9534308000002,208.9534308000002,208.9534308000002,208.9534308000002,1,0.4430068457305388,1,right,1,,,,,,,,,,,10_oya_2,2023-04-26_19h01.23.580,quest_blur,2022.2.5,120.14999510920055,
