imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.9446086410542089,0.009802399988984689,36.23302819998935,36.23302819998935,36.23302819998935,36.23302819998935,1,0.9446086410542089,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.9178341169877523,0.00950149999698624,37.891463899984956,37.891463899984956,37.891463899984956,37.891463899984956,1,0.9178341169877523,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.8951716184070998,0.009626499988371506,39.32471529999748,39.32471529999748,39.32471529999748,39.32471529999748,1,0.8951716184070998,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.875501028514021,0.009587700013071299,40.73320139999851,40.73320139999851,40.73320139999851,40.73320139999851,1,0.875501028514021,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,10,9,start,4,lin,0.8579861568645062,0.00977710000006482,42.09143870000844,42.09143870000844,42.09143870000844,42.09143870000844,1,0.8579861568645062,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,11,10,start,4,lin,0.8420443994120927,0.009632899978896603,43.42489990001195,43.42489990001195,43.42489990001195,43.42489990001195,1,0.8420443994120927,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,12,11,start,4,lin,0.8272003331180907,0.009573000017553568,44.96651669999119,44.96651669999119,44.96651669999119,44.96651669999119,1,0.8272003331180907,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,13,12,start,4,lin,0.8134956514561399,0.009669199993368238,46.441609600005904,46.441609600005904,46.441609600005904,46.441609600005904,1,0.8134956514561399,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,14,13,start,4,lin,0.8002757277419742,0.009648500010371208,47.983158999995794,47.983158999995794,47.983158999995794,47.983158999995794,1,0.8002757277419742,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,15,14,start,4,lin,0.7877598018915895,0.009731900005135685,49.46666579999146,49.46666579999146,49.46666579999146,49.46666579999146,1,0.7877598018915895,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,16,15,start,4,lin,0.775741493809633,0.009566299995640293,50.78319320001174,50.78319320001174,50.78319320001174,50.78319320001174,1,0.775741493809633,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,17,16,start,4,lin,0.7640840407498697,0.00972240002010949,52.20836799999233,52.20836799999233,52.20836799999233,52.20836799999233,1,0.7640840407498697,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,18,17,start,4,lin,0.7522603870207893,0.009783399989828467,53.51667409998481,53.51667409998481,53.51667409998481,53.51667409998481,1,0.7522603870207893,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,19,18,start,4,lin,0.7404609432194312,0.009586200001649559,54.80840380000882,54.80840380000882,54.80840380000882,54.80840380000882,1,0.7404609432194312,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,20,19,start,4,lin,0.7285583535383752,0.010647199989762157,56.14993680000771,56.14993680000771,56.14993680000771,56.14993680000771,1,0.7285583535383752,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,21,20,start,4,lin,0.7163726297478594,0.010480099997948855,57.525108500005445,57.525108500005445,57.525108500005445,57.525108500005445,1,0.7163726297478594,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,22,21,start,4,lin,0.7037012161092042,0.009548000001814216,58.874983499990776,58.874983499990776,58.874983499990776,58.874983499990776,1,0.7037012161092042,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,23,22,start,4,lin,0.6896842841618244,0.009835500008193776,60.283495599986054,60.283495599986054,60.283495599986054,60.283495599986054,1,0.6896842841618244,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,24,23,start,4,lin,0.6742388158065974,0.00969269999768585,61.70836150000105,61.70836150000105,61.70836150000105,61.70836150000105,1,0.6742388158065974,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,25,24,start,4,lin,0.6558949352678072,0.009530499984975904,63.16687610000372,63.16687610000372,63.16687610000372,63.16687610000372,1,0.6558949352678072,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,26,25,start,4,lin,0.6338433760808543,0.009613900008844212,64.60839969999506,64.60839969999506,64.60839969999506,64.60839969999506,1,0.6338433760808543,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,27,26,start,4,lin,0.6031020995745854,0.00981710001360625,65.9835851000098,65.9835851000098,65.9835851000098,65.9835851000098,1,0.6031020995745854,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,28,27,start,4,lin,0.5624916311885075,0.009586500003933907,67.60011999998824,67.60011999998824,67.60011999998824,67.60011999998824,1,0.5624916311885075,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,29,28,start,4,lin,0.5216903170257643,0.00945849998970516,69.04196140001295,69.04196140001295,69.04196140001295,69.04196140001295,1,0.5216903170257643,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,30,29,start,4,lin,0.4873282233212597,0.009782700013602152,70.80016939999769,70.80016939999769,70.80016939999769,70.80016939999769,1,0.4873282233212597,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
ushadow,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4298930353900621,0.12007294328195335,0.45995635985441896,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,71.625329100003,71.625329100003,space,3.3110384000174236,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.01522359999944456,75.46713810000801,75.46713810000801,75.46713810000801,75.46713810000801,1,0.8,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.009817699989071116,76.7253909999854,76.7253909999854,76.7253909999854,76.7253909999854,1,0.7711677739866264,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.009792600001674145,77.90860689998954,77.90860689998954,77.90860689998954,77.90860689998954,1,0.6892364930809887,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.009718399989651516,79.10883000001195,79.10883000001195,79.10883000001195,79.10883000001195,1,0.6252138722597939,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.009704700001748279,80.32539340000949,80.32539340000949,80.32539340000949,80.32539340000949,1,0.5740588781600403,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.0096925999969244,81.53366280000773,81.53366280000773,81.53366280000773,81.53366280000773,1,0.5312315311569114,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.009879799996269867,82.7754949000082,82.7754949000082,82.7754949000082,82.7754949000082,1,0.49592477917827904,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.009638999996241182,84.04213970000274,84.04213970000274,84.04213970000274,84.04213970000274,1,0.46698116941993095,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.0095934999990277,85.31712510000216,85.31712510000216,85.31712510000216,85.31712510000216,1,0.4430068457305388,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,10,9,start,4,lin,0.42295195219009735,0.009697800007415935,86.67557019999367,86.67557019999367,86.67557019999367,86.67557019999367,1,0.42295195219009735,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,11,10,start,4,lin,0.4063189003109283,0.009844799991697073,88.2505317000032,88.2505317000032,88.2505317000032,88.2505317000032,1,0.4063189003109283,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,12,11,start,4,lin,0.39260237199069375,0.010029800003394485,89.86712059998536,89.86712059998536,89.86712059998536,89.86712059998536,1,0.39260237199069375,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,13,12,start,4,lin,0.38103863282156525,0.009966099984012544,91.17569909998565,91.17569909998565,91.17569909998565,91.17569909998565,1,0.38103863282156525,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,14,13,start,4,lin,0.37139804414009503,0.009750199998961762,92.542149099987,92.542149099987,92.542149099987,92.542149099987,1,0.37139804414009503,1,right,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,15,14,start,4,lin,0.36330902054639197,0.009685599972726777,94.05066509998869,94.05066509998869,94.05066509998869,94.05066509998869,0,0.36330902054639197,-1,left,0,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,16,15,start,4,lin,0.39603630429454684,0.009756599989486858,95.53396070000599,95.53396070000599,95.53396070000599,95.53396070000599,0,0.39603630429454684,-1,left,0,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,17,16,start,4,lin,0.4431230899881422,0.009622800018405542,97.38400670001283,97.38400670001283,97.38400670001283,97.38400670001283,1,0.4431230899881422,-1,left,1,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
utexture,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_imamura_1,2023-04-20_13h02.25.042,quest_blur,2022.2.5,119.90307034570725,
