imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,thanks_text.stopped,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,12,11,start,4,lin,0.47310273807369213,0.009522999986074865,310.49209809998865,310.49209809998865,310.49209809998865,310.49209809998865,1,0.47310273807369213,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,13,12,start,4,lin,0.45575272609669837,0.009728800010634586,313.09221689999686,313.09221689999686,313.09221689999686,313.09221689999686,0,0.45575272609669837,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,14,13,start,4,lin,0.526335930943624,0.00977999999304302,316.05884770001285,316.05884770001285,316.05884770001285,316.05884770001285,1,0.526335930943624,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,15,14,start,4,lin,0.5093938610720944,0.009741299989400432,318.0420487000083,318.0420487000083,318.0420487000083,318.0420487000083,1,0.5093938610720944,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,16,15,start,4,lin,0.4950497925314475,0.009707199991680682,320.0170853000018,320.0170853000018,320.0170853000018,320.0170853000018,1,0.4950497925314475,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,17,16,start,4,lin,0.4826690018212834,0.009681099996669218,321.40059979999205,321.40059979999205,321.40059979999205,321.40059979999205,1,0.4826690018212834,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,18,17,start,4,lin,0.471590578569539,0.009687900019343942,324.06730779999634,324.06730779999634,324.06730779999634,324.06730779999634,0,0.471590578569539,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,19,18,start,4,lin,0.5166929909039323,0.009696699999039993,326.79234849999193,326.79234849999193,326.79234849999193,326.79234849999193,0,0.5166929909039323,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,20,19,start,4,lin,0.5698192393557846,0.009742199996253476,329.1339111000125,329.1339111000125,329.1339111000125,329.1339111000125,1,0.5698192393557846,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,21,20,start,4,lin,0.5564418731190057,0.009692799998447299,330.5923086999974,330.5923086999974,330.5923086999974,330.5923086999974,1,0.5564418731190057,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,22,21,start,4,lin,0.5451210245165747,0.009792199998628348,331.86749420000706,331.86749420000706,331.86749420000706,331.86749420000706,1,0.5451210245165747,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,23,22,start,4,lin,0.5353294672168716,0.00976390001596883,333.8840296000126,333.8840296000126,333.8840296000126,333.8840296000126,1,0.5353294672168716,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,24,23,start,4,lin,0.5266703727825803,0.009802699991269037,335.18412920000264,335.18412920000264,335.18412920000264,335.18412920000264,1,0.5266703727825803,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,25,24,start,4,lin,0.5188494437608151,0.00966599999810569,337.2756919999956,337.2756919999956,337.2756919999956,337.2756919999956,0,0.5188494437608151,-1,left,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,26,25,start,4,lin,0.5521396627886829,0.009726999996928498,339.13405630001216,339.13405630001216,339.13405630001216,339.13405630001216,1,0.5521396627886829,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,27,26,start,4,lin,0.5440688963613057,0.009867000015219674,340.342635900015,340.342635900015,340.342635900015,340.342635900015,1,0.5440688963613057,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,28,27,start,4,lin,0.5367557475384583,0.009742599999299273,341.9341836000094,341.9341836000094,341.9341836000094,341.9341836000094,1,0.5367557475384583,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,29,28,start,4,lin,0.5301211188709846,0.00971630000276491,343.1009844999935,343.1009844999935,343.1009844999935,343.1009844999935,1,0.5301211188709846,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,30,29,start,4,lin,0.5241505934933546,0.010328900010790676,344.30918889999157,344.30918889999157,344.30918889999157,344.30918889999157,1,0.5241505934933546,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
animal,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5060769126305988,0.0593316073909464,0.5168865412676102,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,344.8841519000125,344.8841519000125,space,0.5388567000045441,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.015038599987747148,345.9509793999896,345.9509793999896,345.9509793999896,345.9509793999896,1,0.8,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.0093207000172697,347.0176228999917,347.0176228999917,347.0176228999917,347.0176228999917,1,0.7711677739866264,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.009355699992738664,348.04252029999043,348.04252029999043,348.04252029999043,348.04252029999043,1,0.6892364930809887,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.009380300005432218,349.16755049998756,349.16755049998756,349.16755049998756,349.16755049998756,1,0.6252138722597939,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.009402399999089539,350.23433919998934,350.23433919998934,350.23433919998934,350.23433919998934,1,0.5740588781600403,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.009228500013705343,351.9092374999891,351.9092374999891,351.9092374999891,351.9092374999891,1,0.5312315311569114,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.0093918000056874,353.1343857999891,353.1343857999891,353.1343857999891,353.1343857999891,1,0.49592477917827904,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.009873800008790568,354.43427070000325,354.43427070000325,354.43427070000325,354.43427070000325,1,0.46698116941993095,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.009366999991470948,355.63445479999064,355.63445479999064,355.63445479999064,355.63445479999064,1,0.4430068457305388,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,10,9,start,4,lin,0.42295195219009735,0.009290099987993017,357.84279620001325,357.84279620001325,357.84279620001325,357.84279620001325,1,0.42295195219009735,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,11,10,start,4,lin,0.4063189003109283,0.009302299993578345,359.45945150000625,359.45945150000625,359.45945150000625,359.45945150000625,1,0.4063189003109283,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,12,11,start,4,lin,0.39260237199069375,0.009164899995084852,360.667861599999,360.667861599999,360.667861599999,360.667861599999,1,0.39260237199069375,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,13,12,start,4,lin,0.38103863282156525,0.0093324999907054,362.3177416000108,362.3177416000108,362.3177416000108,362.3177416000108,1,0.38103863282156525,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,14,13,start,4,lin,0.37139804414009503,0.009292400005506352,364.07618360000197,364.07618360000197,364.07618360000197,364.07618360000197,0,0.37139804414009503,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,15,14,start,4,lin,0.4103930157792675,0.009375900001032278,365.3344320000033,365.3344320000033,365.3344320000033,365.3344320000033,0,0.4103930157792675,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,16,15,start,4,lin,0.46303410356405106,0.009369200008222833,366.66794740001205,366.66794740001205,366.66794740001205,366.66794740001205,1,0.46303410356405106,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,17,16,start,4,lin,0.4493134051551112,0.009310800000093877,369.0678416999872,369.0678416999872,369.0678416999872,369.0678416999872,0,0.4493134051551112,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,18,17,start,4,lin,0.5049918805791112,0.009252299991203472,370.4095324999944,370.4095324999944,370.4095324999944,370.4095324999944,1,0.5049918805791112,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,19,18,start,4,lin,0.49096856752744095,0.009318600001279265,373.17621989999316,373.17621989999316,373.17621989999316,373.17621989999316,0,0.49096856752744095,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,20,19,start,4,lin,0.547171022648711,0.00933860000804998,374.7180209000071,374.7180209000071,374.7180209000071,374.7180209000071,1,0.547171022648711,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,21,20,start,4,lin,0.5327741779345241,0.009287700027925894,376.0762753000017,376.0762753000017,376.0762753000017,376.0762753000017,1,0.5327741779345241,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,22,21,start,4,lin,0.5204326435932112,0.009429800003999844,377.37643920001574,377.37643920001574,377.37643920001574,377.37643920001574,1,0.5204326435932112,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,23,22,start,4,lin,0.5098180043926747,0.009337700001196936,379.85981679998804,379.85981679998804,379.85981679998804,379.85981679998804,1,0.5098180043926747,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,24,23,start,4,lin,0.5004894356944918,0.009202899993397295,381.109778300015,381.109778300015,381.109778300015,381.109778300015,0,0.5004894356944918,1,right,0,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,25,24,start,4,lin,0.5393721844128145,0.009441800008062273,382.78469380000024,382.78469380000024,382.78469380000024,382.78469380000024,1,0.5393721844128145,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,26,25,start,4,lin,0.5296825153215319,0.009350099979201332,384.2264739999955,384.2264739999955,384.2264739999955,384.2264739999955,1,0.5296825153215319,1,right,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,27,26,start,4,lin,0.5211670297595297,0.00955039999098517,385.6348983999924,385.6348983999924,385.6348983999924,385.6348983999924,1,0.5211670297595297,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,28,27,start,4,lin,0.5135381570866892,0.009550599992508069,387.03477009999915,387.03477009999915,387.03477009999915,387.03477009999915,1,0.5135381570866892,-1,left,1,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
winter,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_2,2023-04-19_20h38.22.686,quest_blur,2022.2.5,119.9944322299182,
