imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,18.64343420000114,23.0523974000007,23.0523974000007,space,0.7697370999994746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,23.86095530000057,23.86095530000057,space,1.193240299999161,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3343800000002375,25.90259160000096,25.90259160000096,25.90259160000096,25.90259160000096,1,0.8,1,right,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011310699999739882,28.202484800000093,28.202484800000093,28.202484800000093,28.202484800000093,1,0.7711677739866264,1,right,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.011130700000649085,29.602502800000366,29.602502800000366,29.602502800000366,29.602502800000366,1,0.6892364930809887,-1,left,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.011605300000155694,30.977692200000092,30.977692200000092,30.977692200000092,30.977692200000092,1,0.6252138722597939,1,right,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.01120699999955832,32.344239000000016,32.344239000000016,32.344239000000016,32.344239000000016,1,0.5740588781600403,-1,left,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
ufoliage,0,0,0,5,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.011516399999891291,34.45265269999982,34.45265269999982,34.45265269999982,34.45265269999982,1,0.5312315311569114,-1,left,1,,,,,,,,,,,5_lx_1,2023-04-17_16h42.23.234,quest_noise,2022.2.5,120.15865749120762,
