imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,14.742184000002453,38.878974100007326,38.878974100007326,space,2.047778299995116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,41.02917160000652,41.02917160000652,space,2.161677600000985,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3556364999967627,44.06256360000407,44.06256360000407,44.06256360000407,44.06256360000407,1,0.8,1,right,1,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011633800007984973,45.92072770000959,45.92072770000959,45.92072770000959,45.92072770000959,1,0.7711677739866264,-1,left,1,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.011374000008800067,47.279102200001944,47.279102200001944,47.279102200001944,47.279102200001944,1,0.6892364930809887,-1,left,1,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.012954000005265698,48.74573260000034,48.74573260000034,48.74573260000034,48.74573260000034,1,0.6252138722597939,1,right,1,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.011440899994340725,50.11248280000291,50.11248280000291,50.11248280000291,50.11248280000291,1,0.5740588781600403,-1,left,1,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
animal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6_zsl_1,2023-04-18_18h07.49.623,quest_noise,2022.2.5,119.99400031017636,
