imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,13.06780840002466,14.138079799944535,14.138079799944535,space,0.6064508999697864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,14.838061299989931,14.838061299989931,space,0.6824937000637874,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3298073000041768,16.363099699956365,16.363099699956365,16.363099699956365,16.363099699956365,1,0.8,-1,left,1,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011614799965173006,18.40470940002706,18.40470940002706,18.40470940002706,18.40470940002706,1,0.7711677739866264,1,right,1,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.011144099989905953,19.579823500011116,19.579823500011116,19.579823500011116,19.579823500011116,1,0.6892364930809887,1,right,1,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.0114365000044927,20.596482099965215,20.596482099965215,20.596482099965215,20.596482099965215,1,0.6252138722597939,1,right,1,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
manmade,0,0,0,10,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.011752799968235195,21.713192299939692,21.713192299939692,21.713192299939692,21.713192299939692,1,0.5740588781600403,1,right,1,,,,,,,,,,,11_zp_1,2023-04-23_18h54.28.940,quest_noise,2022.2.5,119.8119911540585,
