imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,image1.stopped,image2.stopped,image3.stopped,approxThreshold,std,mean,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,878.4553517999593,894.0709891000297,894.0709891000297,space,0.6641819999786094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,894.9462175000226,894.9462175000226,space,0.596992600010708,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3476081999251619,896.4043651999673,896.4043651999673,896.4043651999673,896.4043651999673,1,0.8,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011825700057670474,897.6376576999901,897.6376576999901,897.6376576999901,897.6376576999901,1,0.7711677739866264,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.011337299947626889,898.5792387999827,898.5792387999827,898.5792387999827,898.5792387999827,1,0.6892364930809887,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.012179699959233403,899.6211387999356,899.6211387999356,899.6211387999356,899.6211387999356,1,0.6252138722597939,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.011471300036646426,900.5793807000155,900.5793807000155,900.5793807000155,900.5793807000155,1,0.5740588781600403,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.011442800052464008,901.8544377000071,901.8544377000071,901.8544377000071,901.8544377000071,1,0.5312315311569114,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.011503899935632944,902.912793800002,902.912793800002,902.912793800002,902.912793800002,1,0.49592477917827904,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.011582799954339862,904.6377163999714,904.6377163999714,904.6377163999714,904.6377163999714,1,0.46698116941993095,1,right,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.011426600045524538,905.9710215999512,905.9710215999512,905.9710215999512,905.9710215999512,0,0.4430068457305388,-1,left,0,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,10,9,start,4,lin,0.532194948783745,0.011607799911871552,908.2044086999958,908.2044086999958,908.2044086999958,908.2044086999958,1,0.532194948783745,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,11,10,start,4,lin,0.5098283055127295,0.011576099903322756,909.3044914000202,909.3044914000202,909.3044914000202,909.3044914000202,1,0.5098283055127295,-1,left,1,,,,,,,,,,,14_zyc_2,2023-04-26_15h29.48.190,quest_noise,2022.2.5,119.99097666572187,
