imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,19.65500339999562,22.401485699985642,22.401485699985642,space,1.0470752000110224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,23.6514425999776,23.6514425999776,space,1.0930424999969546,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.36931660000118427,25.643255599978147,25.643255599978147,25.643255599978147,25.643255599978147,1,0.8,1,right,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011540299979969859,26.893168599985074,26.893168599985074,26.893168599985074,26.893168599985074,1,0.7711677739866264,-1,left,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.01142619998427108,27.901389499980723,27.901389499980723,27.901389499980723,27.901389499980723,1,0.6892364930809887,-1,left,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.011445099982665852,29.051496100000804,29.051496100000804,29.051496100000804,29.051496100000804,1,0.6252138722597939,1,right,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.01108389999717474,30.409923200000776,30.409923200000776,30.409923200000776,30.409923200000776,1,0.5740588781600403,1,right,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.011067899991758168,31.676505299983546,31.676505299983546,31.676505299983546,31.676505299983546,1,0.5312315311569114,-1,left,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,7,6,start,4,lin,0.49592477917827904,0.011454100022092462,33.3932903999812,33.3932903999812,33.3932903999812,33.3932903999812,1,0.49592477917827904,-1,left,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,8,7,start,4,lin,0.46698116941993095,0.011283500003628433,34.55989089998184,34.55989089998184,34.55989089998184,34.55989089998184,1,0.46698116941993095,-1,left,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,9,8,start,4,lin,0.4430068457305388,0.011074200010625646,35.80165369997849,35.80165369997849,35.80165369997849,35.80165369997849,1,0.4430068457305388,1,right,1,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
shadow,0,0,0,12,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,10,9,start,4,lin,0.42295195219009735,0.011050000000977889,37.66830619997927,37.66830619997927,37.66830619997927,37.66830619997927,0,0.42295195219009735,-1,left,0,,,,,,,,,,,5_lx_2,2023-04-19_19h45.42.366,quest_noise,2022.2.5,120.00868866727731,
