imgType,imageType.thisRepN,imageType.thisTrialN,imageType.thisN,imageType.thisIndex,text_instr.started,block_loop.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_type.started,instr_resp.started,instr_resp.keys,instr_resp.rt,staircase.label,staircase.startVal,staircase.startValSd,staircase.pThreshold,staircase.method,staircase.maxVal,staircase.minVal,staircase.range,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.stepType,staircase.intensity,ISI.started,image1.started,image2.started,image3.started,key_resp.started,staircase.response,level,targetSide,CorrectAns,correct,approxThreshold,std,mean,image1.stopped,image2.stopped,image3.stopped,thanks_text.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,18.455236100009643,40.04285039997194,40.04285039997194,space,2.0289734000107273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,42.176291799987666,42.176291799987666,space,1.735517100081779,solo,0.8,0.8,0.82,quantile,1,0,1,0,1,0,start,4,lin,0.8,0.3310555999632925,44.759589400026016,44.759589400026016,44.759589400026016,44.759589400026016,1,0.8,1,right,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,2,1,start,4,lin,0.7711677739866264,0.011424400028772652,46.601224199985154,46.601224199985154,46.601224199985154,46.601224199985154,1,0.7711677739866264,-1,left,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,3,2,start,4,lin,0.6892364930809887,0.011138600064441562,47.50963999994565,47.50963999994565,47.50963999994565,47.50963999994565,1,0.6892364930809887,-1,left,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,4,3,start,4,lin,0.6252138722597939,0.011569099966436625,48.38467249996029,48.38467249996029,48.38467249996029,48.38467249996029,1,0.6252138722597939,-1,left,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,5,4,start,4,lin,0.5740588781600403,0.011195400031283498,49.29285249998793,49.29285249998793,49.29285249998793,49.29285249998793,1,0.5740588781600403,-1,left,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,solo,0.8,0.8,0.82,quantile,1,0,1,0,6,5,start,4,lin,0.5312315311569114,0.011062199948355556,50.27619360003155,50.27619360003155,50.27619360003155,50.27619360003155,1,0.5312315311569114,-1,left,1,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
landscape,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_wxy_2,2023-04-25_18h37.30.115,quest_noise,2022.2.5,119.94333889378967,
